Name,Specific Brand,lat,long,Address,types
Lamborghini Jakarta,Lamborghini,-6.224283,106.8100503,"Pacific Place Lantai Ground No. 73-74, Jl. Jend. Sudirman No.52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Lamborghini Jakarta Service,Lamborghini,-6.1199105,106.6735505,"Soewarna Business Park Lot D1 no.20-22, Pajang, Benda, Kota Tangerang, Banten 19110, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Lamborghini Water Heater (PT. Euro Prima Perkasa),Lamborghini,-6.130377,106.793017,"Kompleks Ruko 38 No. B3 Jl. Jembatan 3 Penjaringan, RT.14/RW.16, Penjaringan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia","['point_of_interest', 'establishment']"
Lapangan Parkir Mobil Dasa 4,Misc,-6.2589817,106.7849485,"Jl. Dasa IV No.47, RT.5/RW.11, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['gas_station', 'point_of_interest', 'establishment']"
Lief's Auto Body Repair,Misc,-6.1828519,106.7782362,"Jalan Patra Blok Guji Baru No.82 3, RT.2/RW.2, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
MAX Autocar Paint & Body Repair,Misc,-6.143802,106.7214345,"Jln.Cendrawasih raya no.8 cengkareng barat seberang GOR Pemuda/ATM bank DKI. sebelah Pom bensin Cendrawasih RT07 / RW 6 Cengkareng, RT.6/RW.6, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Megajaya Motor Chevrolet Opel,Chevrolet,-6.1504285,106.843747,"Pasar Mobil Kemayoran Blok A No. 30A, Jalan Industri Raya, Pademangan Timur, Pademangan, RW.10, Pademangan Tim., Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Mekanika Motor - Bengkel Body repair & Oven painting,Misc,-6.2406227,106.8266361,"No 9 C, Jl. Kapten Tendean, RT.1/RW.3, Mampang Prpt., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12790, Indonesia","['insurance_agency', 'car_repair', 'point_of_interest', 'establishment']"
Mentari Motor Chevrolet,Chevrolet,-6.2707133,106.830534,"Jl. Warung Jati Barat No.405, RT.10/RW.5, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Mercedes Benz jakarta,Mercedes-Benz,-6.2244043,106.8313698,"Jalan Denpasar Raya No.Kav 12 blok D2 RT.7/RW.4, RT.7/RW.4, Kuningan, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Mercedes Benz Jakarta,Mercedes-Benz,-6.2426791,106.8609727,"Jalan Letjen M.T. Haryono No.Kav.5 1 14, RT.1/RW.14, Kb. Baru, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12830, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Mercedes Benz Jakarta Selatan,Mercedes-Benz,-6.2244833,106.8313257,"Jalan Denpasar Raya Blok D2, RT.7/RW.4, Kuningan, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Mercedes Benz Tangerang,Mercedes-Benz,-6.2884349,106.6458079,"De Park BSD Boulevard Utara Kav. Commercial, Jl. Komp. Bsd No.16, Lengkong Wetan, City, Tangerang, Banten 15331, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Mercedes-Benz Jakarta,Mercedes-Benz,-6.2079085,106.8214325,"Jl. Jend. Sudirman No.kav.8, Karet Tengsin, Jakarta, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 10220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
"Mhan's House, Griya Asri Taman Mini",Misc,-6.2882669,106.9363233,"komp. griya asri taman mini blok c.2 no. 5, Jatimakmur, Pondok Gede, Bekasi City, West Java 17413, Indonesia","['store', 'point_of_interest', 'establishment']"
MIE AYAM DAN ES CAMPUR MANG EDI,Misc,-6.3065511,107.1099474,"Jln ciung indah no,31 Kp, Jarakosta DS, Danau indah RT/RW 002,003, Kec, Cikarang, Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'finance', 'store', 'point_of_interest', 'establishment']"
Mini,Misc,-6.2077643,106.8408031,"Pasar Rumput B LOO DCT 95, Jalan Raya Sultan Agung, RT.1/RW.3, Ps. Manggis, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12970, Indonesia","['point_of_interest', 'establishment']"
Mini,Misc,-6.0693139,106.6466611,"Pasar Kampung Melayu Lantai Dasar Los No. 186, JL Raya Teluk Naga, No. 11, Teluk Naga, Kp. Melayu Timur, Tangerang, Banten 15510, Indonesia","['store', 'point_of_interest', 'establishment']"
Mini,Misc,-6.3889,106.849219,"Pasar Musi Blok B No. 67, JL. Raya Musi, No. 40, Sukmajaya, Abadijaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16417, Indonesia","['store', 'point_of_interest', 'establishment']"
Mini Babanana,Misc,-6.1414458,106.7978275,"Jl. Jemb. Gambang Raya No.I, RT.10/RW.1, Pejagalan, Kec. Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14450, Indonesia","['food', 'store', 'point_of_interest', 'establishment']"
MINI MAXINDO,Misc,-6.2494008,106.7815096,"Jl. Sultan Iskandar Muda No.99, RT.7/RW.2, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Mini Motor,Misc,-6.2753943,106.7975636,"Jl. RS. Fatmawati Raya No.5, RT.1/RW.6, Gandaria Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Mini Motor,Misc,-6.1954632,106.9344526,"Kawasan Bizpark 2 Jalan Raya Penggilingan Blok B No.5, RT.1/RW.7, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940, Indonesia","['store', 'point_of_interest', 'establishment']"
Mini Motor Bengkel,Misc,-6.1627096,106.8446198,"Jl. Kepu Timur No. 218 RT 011 RW 04 Kemayoran Kemayoran Jakarta Pusat DKI Jakarta, RT.1/RW.5, Kemayoran, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Mini Rock Music (MRM),Misc,-6.211483,106.967508,"Jl. Nangka V No.22, Harapan Baru, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17133, Indonesia","['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
MINI VAPOR,Misc,-6.170912,106.580733,"Perumahan Total Persada Raya 1 Blok C1 No 32, Gembor, Kec. Periuk, Kota Tangerang, Banten 15133, Indonesia","['store', 'point_of_interest', 'establishment']"
Mira Mobil Ratnajaya,Misc,-6.1453187,106.8922056,"Jl. Raya Pegangsaan 2 Km.5 No. 88 Pegangsaan Dua Kelapa Gading Jakarta Utara DKI Jakarta, RT.18/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","['gas_station', 'point_of_interest', 'establishment']"
Mitra Setia Kemalindo. PT,Misc,-6.3211249,107.1279427,"Delta Silicon Industrial Park, Jl. Akasia II Blok AE No. 48, Lippo Cikarang, Sukaresmi, Cikarang Sel., Bekasi, Jawa Barat 17530, Indonesia","['point_of_interest', 'establishment']"
Mitsubishi Bogor,Mitsubishi,-6.5584194,106.7827598,"Jl. Sholeh Iskandar No.35, Kedung Jaya, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16164, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Mitsubishi Center Jakarta,Mitsubishi,-6.1451792,106.7940813,"Jl. Prof. Dr. Latumenten V No.5, RT.5/RW.6, Angke, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 12930, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
MITSUBISHI DEALER CIBUBUR,Mitsubishi,-6.391698,106.9548628,"Jl. Alternatif Cibubur No.32, Gunung Putri, Cileungsi, Kec. Cileungsi, Bogor, Jawa Barat 16820, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Mitsubishi Kebon Jeruk,Mitsubishi,-6.1597763,106.7767822,"Rumah oma El Jl asia baru tanjakan no.76 rt.004 rw.04, Kelurahan No.RT.12, RT.1/RW.9, Duri Kepa, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
MITSUBISHI MENTENG CAKUNG PT. Dwindo Berlian Samjaya,Mitsubishi,-6.189151,106.9643682,"Jalan Raya Bekasi Km. 26 Ujung Menteng Cakung RT.6/RW.1 RT.6, RT.1/RW.1, Cakung Bar., Kec. Cakung, DKI Jakarta 17132, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
MITSUBiSHI MOTOR,Mitsubishi,-6.203307,106.801352,"Jl. Jend. Gatot Subroto Kav. 50-52, RW.7, Petamburan, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 11410, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
MITSUBISHI MOTORS - BSD,Mitsubishi,-6.275857,106.6583996,"Lengkong Karya, North Serpong, South Tangerang City, Banten 15310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Mitsubishi Motors PT Bumen Redja Abadi,Mitsubishi,-6.2333746,106.7365732,"Jalan Pahlawan 1000 No. 5, RT.1/RW.1, Kreo, Serpong, Kota Tangerang, Banten 15156, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
MITSUBISHI PAJERO SPORT,Mitsubishi,-6.1746266,106.811428,"Jl. Cideng Barat No.65B, RT.14/RW.2, Cideng, Kec. Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Mitsubishi Srikandi Alam Sutera,Mitsubishi,-6.2259429,106.6552617,"Jl. Jalur Sutera Boulevard No.Kav. 28, Panunggangan Tim., Kec. Pinang, Kota Tangerang, Banten 15325, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Mitsubishi Srikandi Sunter,Mitsubishi,-6.137808,106.876908,"Jl. Danau Sunter Utara Blok B No. 14, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Mobil Oil Singapore Pte Ltd,Misc,-6.2174443,106.8129015,"Jl. Jend. Sudirman No.28, RT.14/RW.1, Bend. Hilir, Kec. Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210, Indonesia","['point_of_interest', 'establishment']"
Mobil Proton Exora Star MT,Misc,-6.4032455,106.8186951,"Jl. Kartini No.47, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Mobil VW Audi Jakarta,VW,-6.2424922,106.863545,"Wisma Indomobil, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Motor mini bekasi mmb,Misc,-6.247528,106.994799,"Jl. Mayor Madmuin Hasibuan No.1 A, RT.06/RW.08, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113, Indonesia","['store', 'point_of_interest', 'establishment']"
Motor mini cikupa,Misc,-6.2153511,106.5240487,"Talagasari, Cikupa, Tangerang, Banten 15710, Indonesia","['store', 'point_of_interest', 'establishment']"
MOTOR MINI izan Toys,Misc,-6.1520651,106.7244051,"No. Daerah Khusus Ibukota, Jl. Dd II No.2A, RT.2/RW.2, Bar., Cengkareng, RT.2/RW.2, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","['store', 'point_of_interest', 'establishment']"
Motor Mini Kembar Garage Bekasi,Misc,-6.2302637,107.0143381,"Jl. Mekar Sari No.82, RT.05/RW.03, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112, Indonesia","['store', 'point_of_interest', 'establishment']"
Motor Mini Shop,Misc,-6.163105,106.72662,"Jl. Raya Pondok Randu No.38, RT.3/RW.7, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750, Indonesia","['store', 'point_of_interest', 'establishment']"
motorcycle paint workshop,Misc,-6.1997351,106.4745431,"Jl. Raya Serang No.km, galian air, Kec. Cikupa, Tangerang, Banten 15710, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
MTU Workshop,Misc,-6.3867456,107.1012883,"Kp. Ceper, RT. 04/RW. 02 Jl. Madias, Jl. Pasir Randu No.75, Sukasari, Kec. Serang Baru, Bekasi, Jawa Barat 17330, Indonesia","['point_of_interest', 'establishment']"
MVM Auto Repair,Misc,-6.2569357,106.7809154,"Jl. Tanah Kusir II No.9, RT.1/RW.8, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Najagar Motor Volvo,Volvo,-6.272275,106.846579,"Jl. Raya Pasar Minggu No.KM 18, RT.11/RW.5, Pejaten Bar., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
NDS Auto Service - Nissan-Datsun Spesialis Serang,Nissan/Datsun,-6.16253,106.179701,"Jl. Raya Petir Km.4 No, RT.003/RW.002, Serang, Cipocok Jaya, Serang City, Banten 42123, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Nico Car Body Repair,Misc,-6.2953835,106.7580005,"Jl. Pahlawan No.54, RT.1/RW.9, Rempoa, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15412, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Nirvana Coating,Misc,-6.1492805,106.8348098,"Jl. Gn. Sahari No.2-M, RT.16/RW.3, Gn. Sahari Utara, Kec. Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720, Indonesia","['painter', 'point_of_interest', 'establishment']"
Nissan Datsun Bekasi Barat (Mimosa),Nissan/Datsun,-6.2333958,106.9896868,"No. 27, Jl. Jend. Sudirman No.KM, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nissan Datsun Fatmawati,Nissan/Datsun,-6.288596,106.795039,"Nissan Datsun Fatmawati, Jl. RS. Fatmawati Raya No.60, RT.3/RW.5, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nissan Datsun Karawang,Nissan/Datsun,-6.3142652,107.3207858,"East Adiarsa, East Karawang, Karawang Regency, West Java 41311, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nissan Datsun Radin Inten,Nissan/Datsun,-6.2251243,106.9229265,"Kaveling 8 Nomor 18, Jl. Raden Inten II, RT.7/RW.10, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nissan Datsun Roxy,Nissan/Datsun,-6.1660607,106.8090676,"Jl. KH. Hasyim Ashari No.45, RT.1/RW.11, Cideng, Kec. Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150, Indonesia","['point_of_interest', 'establishment']"
NISSAN DATSUN TOMANG,Nissan/Datsun,-6.184183,106.789818,"Jl. Arjuna Utara No.4-44, RT.1/RW.1, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nissan Datsun Warung Buncit,Nissan/Datsun,-6.2823836,106.8276624,"Jl. Warung Jati Barat No.34, RT.2/RW.11, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nusantara Ford Bintaro,Ford,-6.2737391,106.709602,"Bintaro Jaya Sektor 7, Jalan Boulevard Raya CBD, Pondok Jaya, Pondok Aren, Pd. Pucung, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nusantara Ford Depok,Ford,-6.3888427,106.8265171,"Jl. Margonda Raya No.28, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16431, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nusantara Mitsubishi Dealer.,Mitsubishi,-6.3811295,106.8306024,"Jl. Margonda Raya No.34, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16421, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
ORION MINI BIKE,Misc,-6.286426,106.702882,"Jalan Raya No 04 02, Jl. Kp. Rw. Tim. No.9, Jombang, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15229, Indonesia","['store', 'point_of_interest', 'establishment']"
Otobid Lelang,Misc,-6.135765,106.6261043,"Jalan Marsekal Suryadharma Komplek Pergudangan Bandara Mas, Blok O, Kedaung Wetan, Kec. Neglasari, Kota Tangerang, Banten 15127, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PADMA SUPER COATING,Misc,-6.4286553,106.8880261,"Jl. Raya Tapos No.23, RT.2/RW.12, Tapos, Kec. Tapos, Kota Depok, Jawa Barat 16457, Indonesia","['point_of_interest', 'establishment']"
Paint Auto Repair,Misc,-6.411516,106.830918,"Blok Kampung Parung Serab, Jalan Raya Ksu / Pemancar Rri Blok Kampung Parung Serab #1, Tirtajaya, Sukmajaya, Tirtajaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16412, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Pelita Ibu Mini Market,Misc,-6.3467326,106.8735449,"Jl. Lap. Tembak, RT.3/RW.1, Cibubur, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13720, Indonesia","['store', 'point_of_interest', 'establishment']"
Penghemat BBM Mobil Proton Saga JSOne - Dokter Mobil,Misc,-6.1466669,106.9094441,"Blok QJ 1 No. 17, Jl. Boulevard Raya, RT.12/RW.15, Klp. Gading Bar., Kelapa, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","['point_of_interest', 'establishment']"
Penghemat BBM Mobil Proton Saga JSOne-Dokter Mobil,Misc,-6.1464962,106.9094012,"Blok QJ 1 No. 17, Jl. Boulevard Raya, RT.12/RW.15, Klp. Gading Bar., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","['point_of_interest', 'establishment']"
Penjualan wuling margahayu bekasi,Wuling,-6.254615,107.0096553,"Margahayu, Bekasi Timur, Bekasi City, West Java 17113, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Peugeot,Peugeot,-6.2926999,106.7894271,"Jl. TB Simatupang, RT.11/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13430, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Peugeot,Peugeot,-6.2400335,106.819148,"Jl. Kapten Tendean, RT.1/RW.1, Pela Mampang, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Peugeot,Peugeot,-6.2922975,106.79719,"RT.4/RW.9, West Cilandak, Cilandak, South Jakarta City, Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Peugeot AutoTronics,Peugeot,-6.1917518,106.7806505,"Jl. Sang Timur No.105A, RT.12/RW.4, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
PEUGEOT BSD Astra Biz Center,Peugeot,-6.287366,106.638985,"Jl BSD Raya Utama, Astra Biz Center, Kav. Commercial Park Barat Lot I. IIC, Lengkong Kulon, Kec. Pagedangan, Tangerang, Banten 15331, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Peugeot HO Sunter,Peugeot,-6.1319233,106.8634108,"Jl.Gaya motor 2 no.1, sunter 2, RT.2/RW.12, Papanggo, Tj. Priok, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia","['electronics_store', 'store', 'point_of_interest', 'establishment']"
PEUGEOT MOTOCYCLE INDONESIA CIPETE,Peugeot,-6.2781858,106.8045796,"Jl. Cipete Raya No.1, RT.3/RW.4, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Peugeot Scooters Jakarta,Peugeot,-6.2972884,106.7840427,"Bumi harum manis, Jl. Lb. Bulus Raya 1 No.62, RT.10/RW.6, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12340, Indonesia","['store', 'point_of_interest', 'establishment']"
PLAZA MINI,Misc,-6.246201,106.626941,"Jl. Gading Serpong Boulevard, Curug Sangereng, Kec. Klp. Dua, Tangerang, Banten 15810, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Plaza Mini Cooper,Misc,-6.2463789,106.6270651,"Jl. Gading Serpong Boulevard, Curug Sangereng, Kelapa Dua M5 / 10, Curug Sangereng, Kec. Klp. Dua, Tangerang, Banten 15810, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Plaza Toyota Body Paint Karanggan,Toyota,-6.4650888,106.8810648,"Jl. Raya Karanggan No.85, RT.7/RW.04, Karanggan, Kec. Gn. Putri, Bogor, Jawa Barat 16961, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Porsche Bengkel Liqui Moly,Porsche,-6.2378691,106.6558796,"Jalan Sutera Olivia XVI No.7, Alam Sutra, Serpong Utara, Pakualam, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15320, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Porsche Centre Jakarta,Porsche,-6.2412819,106.7825038,"Jalan Sultan Iskandar Muda No. 51, Arteri Pondok Indah, Kebayoran Lama Utara, Kebayoran Lama, RT.6/RW.3, RT.2/RW.3, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Porsche Club,Porsche,-6.2502274,106.7815194,"Jl. Sultan Iskandar Muda No. 51, Arteri Pondok Indah, RT.7/RW.2, Kby. Lama Sel., Kec. Kby. Lama, Jakarta, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['point_of_interest', 'establishment']"
PORSCHE PORS WERKS,Porsche,-6.2188492,106.7315075,"Jalan Raya Joglo No.72 2 1, RT.1/RW.1, Joglo, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11640, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Pranawa Motor - Bengkel Motor,Misc,-6.2596742,106.9699445,"Jl. Taman Aster Grand Galaxi City No.10, Jaka Setia, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Prima Auto World Depok,Misc,-6.3728628,106.8330533,"Jl. Margonda Raya No.28, Depok, Kec. Beji, Kota Depok, Jawa Barat 16423, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
PRIMA WULING CIBUBUR,Wuling,-6.389037,106.9450848,"Jl. Alternatif Cibubur, Nagrak, Kec. Jatisampurna, Kota Bks, Jawa Barat 16967, Indonesia","['point_of_interest', 'establishment']"
PRIMA WULING TOMANG dki brt,Wuling,-6.184335,106.78968,"Jalan Arjuna Utara No.131, RW.1, RT.1/RW.1, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Promo Mobil Pajero Pondok Indah,Misc,-6.2490599,106.7809394,"Jl. Sultan Iskandar Muda No.28-29, RT.2/RW.1, Kby. Lama Sel., Jakarta Selatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Proton,Misc,-6.4115355,106.8163327,"Jl. Raya Citayam No.47, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Proton,Misc,-6.1949732,106.7826316,"Jl. Kemanggisan Raya No.5, RT.5/RW.13, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Proton,Misc,-6.2292558,106.7207334,"Jl. HOS Cokroaminoto, RT.1/RW.3, Sudimara Tim., Kec. Ciledug, Kota Tangerang, Banten 15151, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Proton,Misc,-6.2937543,106.6674429,"Ruko CBD, Jl. Pahlawan Seribu, Lengkong Gudang, Kec. Serpong, Kota Tangerang Selatan, Banten 15322, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Proton,Misc,-6.2002975,106.6203473,"Ruko Victoria, Jl. Imam Bonjol, Bojong Jaya, Kec. Karawaci, Kota Tangerang, Banten 15138, Indonesia","['point_of_interest', 'establishment']"
Proton,Misc,-6.198264,106.935682,"Jl. Jendral Sudirman, RT.19/RW.7, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 17144, Indonesia","['point_of_interest', 'establishment']"
Proton,Misc,-6.3769856,106.9698635,"Jl. Narogong Raya, Limus Nunggal, Kec. Cileungsi, Bogor, Jawa Barat 16820, Indonesia","['point_of_interest', 'establishment']"
Proton,Misc,-6.2711018,106.9807213,"Jl. Raya Pekayon No.27B, Jaka Setia, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147, Indonesia","['point_of_interest', 'establishment']"
Proton & SHELL Warehouse,Misc,-6.2323755,106.9893877,"Jl. Jend. Sudirman No.1, Harapan Mulya, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17143, Indonesia","['store', 'point_of_interest', 'establishment']"
